mint,creation_time,transaction_count_0to5s,buy_pressure_0to5s,volume_0to5s,rsi_0to5s,price_volatility_0to5s,volume_volatility_0to5s,momentum_0to5s,trade_amount_variance_0to5s,transaction_rate_0to5s,trade_concentration_0to5s,unique_wallets_0to5s,transaction_count_5to10s,buy_pressure_5to10s,volume_5to10s,rsi_5to10s,price_volatility_5to10s,volume_volatility_5to10s,momentum_5to10s,trade_amount_variance_5to10s,transaction_rate_5to10s,trade_concentration_5to10s,unique_wallets_5to10s,transaction_count_10to15s,buy_pressure_10to15s,volume_10to15s,rsi_10to15s,price_volatility_10to15s,volume_volatility_10to15s,momentum_10to15s,trade_amount_variance_10to15s,transaction_rate_10to15s,trade_concentration_10to15s,unique_wallets_10to15s,transaction_count_15to20s,buy_pressure_15to20s,volume_15to20s,rsi_15to20s,price_volatility_15to20s,volume_volatility_15to20s,momentum_15to20s,trade_amount_variance_15to20s,transaction_rate_15to20s,trade_concentration_15to20s,unique_wallets_15to20s,transaction_count_20to25s,buy_pressure_20to25s,volume_20to25s,rsi_20to25s,price_volatility_20to25s,volume_volatility_20to25s,momentum_20to25s,trade_amount_variance_20to25s,transaction_rate_20to25s,trade_concentration_20to25s,unique_wallets_20to25s,transaction_count_25to30s,buy_pressure_25to30s,volume_25to30s,rsi_25to30s,price_volatility_25to30s,volume_volatility_25to30s,momentum_25to30s,trade_amount_variance_25to30s,transaction_rate_25to30s,trade_concentration_25to30s,unique_wallets_25to30s,transaction_count_0to10s,buy_pressure_0to10s,volume_0to10s,rsi_0to10s,price_volatility_0to10s,volume_volatility_0to10s,momentum_0to10s,trade_amount_variance_0to10s,transaction_rate_0to10s,trade_concentration_0to10s,unique_wallets_0to10s,transaction_count_10to20s,buy_pressure_10to20s,volume_10to20s,rsi_10to20s,price_volatility_10to20s,volume_volatility_10to20s,momentum_10to20s,trade_amount_variance_10to20s,transaction_rate_10to20s,trade_concentration_10to20s,unique_wallets_10to20s,transaction_count_20to30s,buy_pressure_20to30s,volume_20to30s,rsi_20to30s,price_volatility_20to30s,volume_volatility_20to30s,momentum_20to30s,trade_amount_variance_20to30s,transaction_rate_20to30s,trade_concentration_20to30s,unique_wallets_20to30s,transaction_count_0to20s,buy_pressure_0to20s,volume_0to20s,rsi_0to20s,price_volatility_0to20s,volume_volatility_0to20s,momentum_0to20s,trade_amount_variance_0to20s,transaction_rate_0to20s,trade_concentration_0to20s,unique_wallets_0to20s,transaction_count_0to30s,buy_pressure_0to30s,volume_0to30s,rsi_0to30s,price_volatility_0to30s,volume_volatility_0to30s,momentum_0to30s,trade_amount_variance_0to30s,transaction_rate_0to30s,trade_concentration_0to30s,unique_wallets_0to30s,initial_investment_ratio,initial_market_cap,peak_market_cap,time_to_peak,hit_peak_before_30,percent_increase
xSjePBN2W3KyeKd8xNfCGuJpYdz44wH7N6ThsGXpump,2025-01-11T01:17:39.122265,3,1.0,0.574220948,0.0,0.0100574874414762,0.7492506543878444,0.0217778644115634,0.0205669463919967,0.6,0.0,1,1,1.0,0.099284291,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1.0,4.674022854,0.0,0.0742719135333424,0.5150541474574364,0.197046109829372,0.3622158561606197,0.8,0.0,1,4,0.75,1.366610406,85.8290997386177,0.022054220204808,1.092968611406431,0.0463670427463785,0.1394391875038214,0.8,0.0,1,4,1.0,0.673505239,0.0,0.0122374992883237,0.7747354635935699,0.0276546215132847,0.017016445478981,0.4,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.875,6.040633259999999,96.0737680755306,0.0792233857847092,0.8600715227739314,0.258917904074579,0.4217490390382417,0.8,0.0,1,4,1.0,0.673505239,0.0,0.0122374992883237,0.7747354635935699,0.0276546215132847,0.017016445478981,0.2,0.0,1,12,0.9166666666666666,6.714138499,97.06945795453554,0.1226313280668373,1.0773145162836153,0.3917881117225787,0.3633315593091459,0.4,0.0,1,1.0,36.343549411224615,159.3650289888731,221.632985,False,338.50%
evwyYcKDGohcN6hU1qw7LFhn6fNqePcxmhquLz8pump,2025-01-11T00:30:11.205203,7,0.7142857142857143,5.114761898,50.781070891770256,0.0513570258874919,0.9066212185456272,0.0043322661555426,0.4388403175490695,1.4,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.016064548,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,7,0.7142857142857143,5.114761898,50.781070891770256,0.0513570258874919,0.9066212185456272,0.0043322661555426,0.4388403175490695,0.7,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.016064548,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,7,0.7142857142857143,5.114761898,50.781070891770256,0.0513570258874919,0.9066212185456272,0.0043322661555426,0.4388403175490695,0.35,0.0,1,8,0.625,5.130826446,50.61074995534226,0.0501382130414537,1.034070701897431,0.0033989689951476,0.4398404250795127,0.2666666666666666,0.0,1,1.0,36.95827601144751,144.61653491203137,64.633663,False,291.30%
D6CGXmgugnH1w1G22xMHAg2n7VeqagtX2tuGVGVrpump,2025-01-11T01:54:54.432142,1,1.0,1.0981,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,0.063686415,0.0,0.0003210321954775,0.6848800799982226,0.0006422705804895,0.000475622819662,0.4,0.0,1,1,1.0,0.0490099,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.0495,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,1,1.0,1.0981,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,3,1.0,0.1126963149999999,0.0,0.0016500606089814,0.5206751395694633,0.0037821947466889,0.0003825697311946,0.3,0.0,1,1,1.0,0.0495,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,4,1.0,1.210796315,0.0,0.0025605885626164,1.5181322506158446,0.0072376113419228,0.2111744691401789,0.2,0.0,1,5,1.0,1.2602963150000002,0.0,0.0035231134583779,1.6794337393568972,0.0104248616644266,0.1791971390689189,0.1666666666666666,0.0,1,1.0,30.23676432463498,30.639883145940534,95.096517,False,1.33%
B1ma9jHAu9WXEkUQLfKMjFP8P6qAGRocjoPo3Phbpump,2025-01-11T02:03:09.513013,1,1.0,0.158316303,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.16983,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.158316303,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.16983,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,1,1.0,0.158316303,50.0,0.0,0.0,0.0,0.0,0.05,0.0,1,2,1.0,0.328146303,0.0,0.0054707168732932,0.0350870843119022,0.0110016204974755,3.314130465195235e-05,0.0666666666666666,0.0,1,1.0,29.773760431775926,30.10132004482908,23.229564,True,1.10%
9fK2XsHiDpNR9bd14b2gGhkui9KbqrX4S15e6yGtpump,2025-01-11T01:27:07.152661,3,1.0,1.40476793,0.0,0.0008374580949592,1.366280918542785,0.0020070003846516,0.409304636834912,0.6,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1.0,1.40476793,0.0,0.0008374580949592,1.366280918542785,0.0020070003846516,0.409304636834912,0.3,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1.0,1.40476793,0.0,0.0008374580949592,1.366280918542785,0.0020070003846516,0.409304636834912,0.15,0.0,1,3,1.0,1.40476793,0.0,0.0008374580949592,1.366280918542785,0.0020070003846516,0.409304636834912,0.1,0.0,1,1.0,31.164303479252045,31.226850248322304,1.898298,True,0.20%
HASG9976VZfKPWwRUekZ5GuMmRhJkMTRpkBeRfMWpump,2025-01-11T02:23:30.298895,3,0.6666666666666666,6.527975106,1.2416546725658009,0.0981601071075627,0.6931601736948159,-0.1816801309892476,2.275001427516272,0.6,0.0,1,1,1.0,1.023390207,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.03,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,2,1.0,0.0199,0.0,0.0003151736121789,0.0050251256281406,0.0006305459558044,2.4999999999999703e-09,0.4,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.75,7.551365313,24.10680743671479,0.0851169383708536,0.740706207691983,-0.1255495206476981,1.9553429843139984,0.4,0.0,1,1,1.0,0.03,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,2,1.0,0.0199,0.0,0.0003151736121789,0.0050251256281406,0.0006305459558044,2.4999999999999703e-09,0.2,0.0,1,5,0.8,7.581365313,24.62709862763643,0.0761510501399335,0.9594766591418352,-0.1238760014378075,2.116526291603795,0.25,0.0,1,7,0.8571428571428571,7.601265313,24.968577473663032,0.0643600583368169,1.2941396400049614,-0.1227650177657684,1.9748675904150863,0.2333333333333333,0.0,1,1.0,34.95188621601686,34.95188621601686,0.0,True,0.00%
8FaqgZws2fuTkNaRbv1V1VyZoLH3zWAMrkDzBVmkNpu6,2025-01-11T02:31:34.501071,1,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.03,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,1,1.0,0.03,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,1.03,0.0,0.0009672736734759,0.941747572815534,0.0019364203954212,0.235225,0.1,0.0,1,2,1.0,1.03,0.0,0.0009672736734759,0.941747572815534,0.0019364203954212,0.235225,0.0666666666666666,0.0,1,1.0,29.85399192295741,31.776471416672766,150.681511,False,6.44%
9n5MwAr5JAD8i2noggykuvfUXPRkuiMUwVyBBiNUpump,2025-01-10T22:07:36.850271,9,1.0,2.162181072,0.0,0.0351151130886127,0.4241156686091095,0.1089704890476728,0.010381682390676,1.8,0.0,1,4,1.0,0.473101936,0.0,0.0088836742869399,0.5141244156011613,0.0225943817136135,0.0036976510626437,0.8,0.0,1,5,1.0,0.749351697,0.0,0.0096822659598377,0.4390563471114464,0.0293293941883653,0.0043298405287847,1.0,0.0,1,3,1.0,0.158999128,0.0,0.0028385502051931,0.6613609004574424,0.0065421542077906,0.0012286381815023,0.6,0.0,1,3,1.0,0.309051054,0.0,0.0067905693420843,0.9903778099403736,0.0157582350832219,0.0104092574734038,0.6,0.0,1,2,1.0,0.156,0.0,0.0017131415509242,0.1538461538461538,0.0034321628826924,0.0001439999999999,0.4,0.0,1,13,1.0,2.635283008,0.0,0.0383176526411754,0.5288708507237205,0.1377367804844895,0.0114938911794454,1.3,0.0,1,8,1.0,0.908350825,0.0,0.0120651471719295,0.6451662597610883,0.0379761342765,0.0053662456570334,0.8,0.0,1,5,1.0,0.4650510539999999,0.0,0.0081433339936322,0.8636987207573125,0.0240274553727077,0.0064533587695492,0.5,0.0,1,21,1.0,3.543633833,0.0,0.0506145641687294,0.6225161025794864,0.1940002606667007,0.0110346933565821,1.05,0.0,1,26,1.0,4.008684886999999,0.0,0.0553163373465968,0.681625329382888,0.2233311712424472,0.0110445641663516,0.8666666666666667,0.0,1,1.0,37.75542884150358,53.77516705764128,63.821196,False,42.43%
LM7KL9XyKNdi8iWnbzCmXWGwdvba7G9SjJunmLMpump,2025-01-11T02:11:35.129721,1,1.0,0.643363046,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,1,0.0,0.643363046,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,0.00052572,0.0,1.0867622939404227e-05,0.2815948565015654,2.9900036943503874e-05,8.766342319999997e-10,1.0,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.5,1.286726092,0.0,0.0208478766673408,0.0,-0.0408442377044477,0.0,0.2,0.0,1,5,1.0,0.00052572,0.0,1.0867622939404227e-05,0.2815948565015654,2.9900036943503874e-05,8.766342319999997e-10,0.5,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.8571428571428571,1.287251812,0.080797874482414,0.0148047834288485,1.5802347930686906,-0.0408112097426429,0.0844450472558492,0.35,0.0,1,7,0.8571428571428571,1.287251812,0.080797874482414,0.0148047834288485,1.5802347930686906,-0.0408112097426429,0.0844450472558492,0.2333333333333333,0.0,1,1.0,30.198225346931704,30.198225346931704,0.0,True,0.00%
6u4AJjkn4RGABN61s9NfNLCKnVAQJ7uFXJ1XfrKGpump,2025-01-11T01:18:47.872506,3,1.0,0.584366853,0.0,0.0102804402974443,0.6380194125002691,0.0235108166655161,0.015445302670201,0.6,0.0,1,3,1.0,0.358017325,0.0,0.0039824638268532,0.595475464954104,0.0091062649730254,0.0050500225987738,0.6,0.0,1,9,0.7777777777777778,9.109920119000002,90.00132712856505,0.1088509330784273,0.7110255697332943,0.3116540428940332,0.5179818672026405,1.8,0.0,1,5,1.0,6.109422522,0.0,0.0831105493344816,0.4225279155528998,0.2763261646142771,0.266545361271821,1.0,0.0,1,24,0.8333333333333334,13.722150984,70.01160149971086,0.102964919229966,1.2886958400045967,0.2608909660528134,0.5429036441824914,4.8,0.0,1,35,0.2285714285714285,28.33212011,7.366229934947057,0.4749451075174133,2.455584944941595,-0.6895547081386166,3.9512270285994497,7.0,0.0,1,6,1.0,0.942384178,0.0,0.0148286350377693,0.6878190170506677,0.0442827739478659,0.0116708323240936,0.6,0.0,1,14,0.8571428571428571,15.219342641,95.02250190222776,0.1538087600045097,0.6089844436183481,0.7046269455707221,0.4382764301326148,1.4,0.0,1,59,0.4745762711864407,42.054271094,31.924983303159323,0.4534099840442922,2.2527834524150085,-0.6071763417690508,2.57842849149994,5.9,0.0,1,20,0.9,16.161726819000002,95.84035848686489,0.2254979150307085,0.8679538329533679,1.014587991646667,0.4919362006994984,1.0,0.0,1,79,0.5822784810126582,58.215997913,47.72347338059263,0.4366354197645083,1.9438598090656056,-0.2054374844047853,2.051919841556099,2.6333333333333333,0.0,1,1.0,38.164404664110734,109.12454947889398,24.055517,True,185.93%
4rXdbU93bPnnUSi3b9fsCq266srMfVxgruPqDf3kpump,2025-01-11T01:27:38.723133,2,1.0,1.2557,0.0,0.0006202376774749,0.968145257625229,0.0012412452220036,0.3694816225,0.4,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.081240855,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,2,0.5,1.206719635,0.0,0.0016504075224569,0.9178238912139686,0.003306271740666,0.306670134753361,0.4,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,1.2557,0.0,0.0006202376774749,0.968145257625229,0.0012412452220036,0.3694816225,0.2,0.0,1,1,0.0,1.081240855,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,2,0.5,1.206719635,0.0,0.0016504075224569,0.9178238912139686,0.003306271740666,0.306670134753361,0.2,0.0,1,3,0.6666666666666666,2.336940855,1.8459576879698003,0.0314910514571788,0.6936913893039649,-0.0647587702898061,0.2920018077550291,0.15,0.0,1,5,0.6,3.54366049,2.971546759903191,0.0632063502942555,0.7795804179706545,-0.1300321904412473,0.3052713502195423,0.1666666666666666,0.0,1,1.0,32.28146488000698,32.321534094048566,1.102853,True,0.12%
E1p1iBRfvxHXQC2FXs6g868HtHDdkviYHef7o7XMpump,2025-01-11T02:15:49.709708,23,0.8695652173913043,28.405944535000003,79.51777532250128,0.2317655793809139,0.8159162247775754,1.079715538219494,1.0154392260243648,4.6,0.0,1,6,0.0,6.188605722,0.0,0.0919270163311836,1.25245006967229,-0.1934307211999962,1.6687987693064936,1.2,0.0,1,2,0.0,4.045685968,0.0,0.0075155524756967,0.835387571040462,-0.0149189805700355,2.855619678256105,0.4,0.0,1,3,0.6666666666666666,3.866324185,56.54669062637905,0.0195684227053476,0.3976799795784582,0.010515005703835,0.2626766557322681,0.6,0.0,1,28,0.9285714285714286,14.436512013999998,65.02421604699151,0.0566995202697299,1.3923084305694828,0.1970800724562872,0.5153228455196474,5.6,0.0,1,7,0.4285714285714285,3.351988412,4.076603987185649,0.0519385311216733,1.3483802180663926,-0.1219440884379799,0.4169017152670425,1.4,0.0,1,29,0.6896551724137931,34.59455025700001,63.91499961278718,0.2137148974932147,0.901852918942448,0.6332429418579058,1.1574195470652473,2.9,0.0,1,5,0.4,7.912010153,72.75909005679324,0.0389967613436501,0.7554861991404598,0.087692359484874,1.4291793536964037,0.5,0.0,1,35,0.8285714285714286,17.788500425999995,53.59045632222439,0.058203573595104,1.3854978168972656,0.059267085401911,0.4958545240226506,3.5,0.0,1,34,0.6470588235294118,42.506560410000006,59.213234960004,0.2216824994958506,0.8821924889506516,0.5132541068861527,1.2164123057323,1.7,0.0,1,69,0.7391304347826086,60.295060836000005,57.781418021670994,0.162198855212051,1.1377763720964311,0.6369951928561822,0.9885055572209293,2.3,0.0,1,1.0,44.1617868384032,107.33026509198594,1.450219,True,143.04%
FfEixcSNxmNjKgs41FbJYyTMhjBphvY3zkNqLTREpump,2025-01-11T01:27:32.566604,3,1.0,1.6050098510000002,0.0,0.0248086091431996,0.6996345179151727,0.0551381800404086,0.1401055539138982,0.6,0.0,1,2,0.5,1.003775292,0.0,0.0156284960064828,0.0741625427456726,0.0317532475149458,0.0013854224937576,0.4,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,3.981626169,0.0,0.0190930577095551,0.7019187523830039,-0.0374706854592208,1.952696119330398,0.4,0.0,1,1,1.0,0.01998,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,5,0.8,2.608785143,75.75845499109381,0.0218337025524237,0.5583881053714801,0.0596717854452954,0.0848806962557788,0.5,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.3333333333333333,4.001606169,3.2281521838893354,0.0178143134976315,1.103089538959156,-0.0362207240517785,2.164949201100218,0.3,0.0,1,5,0.8,2.608785143,75.75845499109381,0.0218337025524237,0.5583881053714801,0.0596717854452954,0.0848806962557788,0.25,0.0,1,8,0.625,6.610391312,25.691798046340267,0.1010833873729321,1.2219480370917453,-0.168091576342162,1.0194826521774212,0.2666666666666666,0.0,1,1.0,35.427022669159626,37.54101636483934,9.377771,True,5.97%
As8vTHT8Sz81dbmj6WcB7yhQHTaiZkx2Nm8DZreHpiCG,2025-01-10T23:52:58.716517,1,1.0,0.05,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.5,0.052954839,0.0,0.0016654408488854,0.8887714114285193,-0.0033253435348113,0.0005537726025435,0.4,0.0,1,1,1.0,0.05,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.5,0.052954839,0.0,0.0016654408488854,0.8887714114285193,-0.0033253435348113,0.0005537726025435,0.2,0.0,1,1,1.0,0.05,50.0,0.0,0.0,0.0,0.0,0.05,0.0,1,3,0.6666666666666666,0.1029548389999999,5.565545275301801,0.0015252815251522,0.6464259528501153,-0.0031299760443062,0.0004921399113354,0.1,0.0,1,1.0,28.05226778502637,28.05776657154069,26.849763,True,0.02%
2cJ7zY1vvY81Pz3CNKfo1ySXpsFzgXt4ayFQeXqwpump,2025-01-10T23:47:39.101195,4,0.5,3.297812796,3.0557570754928207,0.0688120491561595,0.9673194622860156,-0.1774821421857325,0.6360216021856246,0.8,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.010003324,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,1,1.0,0.044579172,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.5,3.297812796,3.0557570754928207,0.0688120491561595,0.9673194622860156,-0.1774821421857325,0.6360216021856246,0.4,0.0,1,2,1.0,0.054582496,0.0,0.0014796245537984,0.6334603679538583,0.0029636341734884,0.0002988723162297,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.6666666666666666,3.352395292,4.563338510349382,0.0767923485971833,1.3456950119431696,-0.1744960179744177,0.5653289535896323,0.3,0.0,1,6,0.6666666666666666,3.352395292,4.563338510349382,0.0767923485971833,1.3456950119431696,-0.1744960179744177,0.5653289535896323,0.2,0.0,1,1.0,34.21075566932832,34.21075566932832,0.0,True,0.00%
9Gq2FSNehHScgFTcbsPEutY6mSMn5cir6VGJRD43pump,2025-01-11T00:11:57.036370,7,1.0,9.474431008,0.0,0.1349005789256914,0.95098633037941,0.5038999191291997,1.6567567320744108,1.4,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.5,4.006988089,0.0,0.0001415425596297,0.9965120490279552,-0.0002830450563377,3.986036030346968,0.4,0.0,1,2,1.0,2.5,0.0,0.019465739490502,0.2,0.0397043535845191,0.0625,0.4,0.0,1,3,1.0,4.910515651,0.0,0.0335987647814703,0.7441007237428772,0.073199512473037,1.4834576196287437,0.6,0.0,1,2,1.0,0.344221454,0.0,0.0021733018171005,0.423789837341167,0.0043560706905482,0.0053200651902557,0.4,0.0,1,7,1.0,9.474431008,0.0,0.1349005789256914,0.95098633037941,0.5038999191291997,1.6567567320744108,0.7,0.0,1,4,0.75,6.506988089,99.72810130308386,0.0421715499145098,0.9047527050617782,0.1035333629365644,2.166206333947726,0.4,0.0,1,5,1.0,5.254737104999999,0.0,0.0386190302700598,1.1287098068732164,0.0891060095044724,1.4071052210005817,0.5,0.0,1,11,0.9090909090909092,15.981419097,99.94782920777934,0.2167729931496958,0.9385359430818204,0.9651071109585472,1.8592899840143453,0.55,0.0,1,16,0.9375,21.236156202,99.96375765981948,0.270284560736534,0.9974615061190156,1.389713223236872,1.7526861138154033,0.5333333333333333,0.0,1,1.0,42.52873563218391,125.85489089879589,62.909372,False,195.93%
2L1T1fAYsTv8EtyAeEeyagvPnjVMvKDsfCSz1Y8WfFTn,2025-01-10T23:35:17.215029,1,1.0,4.0,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,2,0.5,4.049581808,0.0,0.001651361181112,0.9755126280436908,0.0033081853711259,3.9014509729211375,0.4,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.05,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.6666666666666666,8.049581808,1.14966294948114,0.1216473741298931,0.6940404007844828,-0.2188777103500725,3.4679564203743443,0.3,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.05,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,3,0.6666666666666666,8.049581808,1.14966294948114,0.1216473741298931,0.6940404007844828,-0.2188777103500725,3.4679564203743443,0.15,0.0,1,4,0.75,8.099581808,2.284416669709529,0.1134066486750442,0.9754106324764604,-0.2162761029273232,3.901037997390853,0.1333333333333333,0.0,1,1.0,35.91177384280832,35.91177384280832,0.0,True,0.00%
5SJnGsyzrgb9pv3MvWF9CBWs1Xt4dtX1WYhMhzcWpump,2025-01-11T01:03:26.722773,1,1.0,0.131761306,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,1,1.0,0.053918394,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.6666666666666666,6.568186631,94.81173702222743,0.073906594603174,0.6553322220008125,0.1699285683892809,2.0585977991338384,0.6,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,1.0,13.789750408,0.0,0.1634819416705806,0.6560676240064129,0.593000214086355,1.0104736786502284,1.8,0.0,1,2,1.0,0.1856797,0.0,0.0014560106707014,0.419232215476436,0.0029162674579402,0.0015148797371599,0.2,0.0,1,3,0.6666666666666666,6.568186631,94.81173702222743,0.073906594603174,0.6553322220008125,0.1699285683892809,2.0585977991338384,0.3,0.0,1,9,1.0,13.789750408,0.0,0.1634819416705806,0.6560676240064129,0.593000214086355,1.0104736786502284,0.9,0.0,1,5,0.8,6.753866331,97.0521294760362,0.1404613562826785,1.120472587104988,0.3668967268103185,2.290695617770236,0.25,0.0,1,14,0.9285714285714286,20.543616739,99.17911927079444,0.2648139008952065,0.8277216449053192,1.3771258957614172,1.4752525075012546,0.4666666666666667,0.0,1,1.0,42.53934213147415,109.35440322729684,38.481773,False,157.07%
